num_patterns,average_pattern_depth,variance_pattern_depth,max_pattern_depth,min_pattern_depth,enumeration_time,typegen_time,solver_time,processing_time,total_time,program_gen_time,result
1,2.0,0.0,2,2,484,58,3400,299538,307267,59,Sat
1,3.0,0.0,3,3,484,58,3524,135,8409,66,Sat
5,2.2,0.16,3,2,369,67,654927,0,664987,74,Unknown
7,2.857143,0.12244899,3,2,369,67,6746,197,12716,88,Sat
3,3.0,0.0,3,3,369,67,5546,7826,18484,77,Sat
5,3.0,0.0,3,3,369,67,5599,149,11058,74,Sat
1,2.0,0.0,2,2,380,39,5273,126,9525,45,Sat
3,2.0,0.6666667,3,1,380,39,3925,107,8240,41,Sat
2,2.5,0.25,3,2,380,39,3378,113,7583,42,Sat
1,3.0,0.0,3,3,380,39,5334,105,9584,42,Sat
2,2.5,0.25,3,2,380,39,5711,123,10070,41,Sat
1,1.0,0.0,1,1,141,25,4524,148,8657,28,Unsat
3,3.0,0.0,3,3,220,41,7651,121,12027,46,Unsat
1,2.0,0.0,2,2,220,41,2992,120,7202,46,Unsat
11,2.7272727,0.1983471,3,2,370,41,3636,143,8121,46,Sat
4,3.0,0.0,3,3,370,41,4780,142,9123,47,Sat
3,2.0,0.0,2,2,370,41,2996,136,7262,45,Sat
4,2.75,0.1875,3,2,370,41,3026,129,7285,44,Sat
2,2.0,1.0,3,1,370,41,4012,117,8300,44,Sat
1,2.0,0.0,2,2,370,41,0,100,637,44,Sat
1,1.0,0.0,1,1,130,14,2679,117,6452,17,Unsat
12,2.8333333,0.13888888,3,2,250,24,3083,368687,375983,28,Sat
16,2.75,0.3125,3,1,250,24,7108,327,17748,56,Unsat
7,2.7142856,0.20408165,3,2,250,24,8255,305,18382,43,Sat
2,3.0,0.0,3,3,250,24,6729,115,14238,36,Sat
1,1.0,0.0,1,1,195,41,3077,145,7319,42,Sat
1,1.0,0.0,1,1,195,41,3086,135,7245,42,Sat
25,2.92,0.0736,3,2,396,60,630586,0,641155,66,Unknown
10,2.7,0.21,3,2,396,60,12490,228,19860,164,Sat
11,2.8181818,0.14876032,3,2,396,60,644166,0,654836,75,Unknown
3,3.0,0.0,3,3,396,60,23378,212,28776,104,Sat
3,3.0,0.0,3,3,423,7397,8261,117,12757,7403,Sat
2,2.0,0.0,2,2,423,7397,5570,128,9646,7402,Unsat
1,3.0,0.0,3,3,423,7397,19790,131,24064,7399,Sat
3,2.6666667,0.22222221,3,2,194,30,5981,135,10190,33,Unsat
1,3.0,0.0,3,3,194,30,5312,157,9440,34,Unsat
2,2.0,0.0,2,2,201,14,3071,269974,276833,17,Unsat
7,2.857143,0.12244899,3,2,370,75,16304,168,21345,82,Sat
20,2.8,0.15999995,3,2,370,75,44290,263,49765,84,Sat
11,2.5454545,0.24793388,3,2,370,75,667271,0,682401,90,Unknown
6,2.5,0.25,3,2,370,75,6148,201,11313,110,Sat
1,3.0,0.0,3,3,370,75,0,109,736,80,Sat
1,2.0,0.0,2,2,370,75,0,104,691,77,Sat
3,2.3333333,0.22222221,3,2,528,44,6560,112,11023,51,Sat
12,2.75,0.1875,3,2,528,44,8718,144,13322,48,Sat
1,2.0,0.0,2,2,528,44,8390,322017,334657,53,Sat
1,3.0,0.0,3,3,528,44,4540,138,11246,52,Sat
10,2.9,0.09,3,2,599,44,10216,178,15193,51,Sat
9,3.0,0.0,3,3,599,44,17936,163,22863,56,Sat
3,2.6666667,0.22222221,3,2,599,44,632866,0,647718,55,Unknown
4,2.75,0.1875,3,2,599,44,3736,179,8556,59,Sat
3,3.0,0.0,3,3,599,44,3611,132,8072,49,Sat
1,3.0,0.0,3,3,599,44,644570,0,653723,49,Unknown
2,3.0,0.0,3,3,599,44,3835,186,8685,62,Sat
4,3.0,0.0,3,3,599,44,600969,0,610464,48,Unknown
1,1.0,0.0,1,1,8205,63,3851,159,8237,65,Sat
7,2.5714285,0.24489796,3,2,8205,63,3341,140,7572,65,Sat
4,2.75,0.1875,3,2,8205,63,2969,139,7114,71,Sat
5,3.0,0.0,3,3,8205,63,5447,151,9699,67,Sat
2,3.0,0.0,3,3,8205,63,5427,164,9677,68,Sat
1,1.0,0.0,1,1,238,30,3974,116,8232,33,Sat
1,2.0,0.0,2,2,238,30,5137,130,9378,32,Sat
2,2.5,0.25,3,2,238,30,5321,129,9577,32,Sat
1,1.0,0.0,1,1,290,30,3092,127,7378,32,Sat
2,1.5,0.25,2,1,290,30,4045,290834,299050,32,Sat
1,2.0,0.0,2,2,290,30,7708,288,18253,42,Sat
1,2.0,0.0,2,2,290,30,11464,209,21338,35,Sat
1,3.0,0.0,3,3,290,30,3857,132,11649,34,Sat
9,2.7777777,0.17283951,3,2,285,57,4287,129,9200,62,Sat
2,3.0,0.0,3,3,285,57,0,96,641,66,Sat
2,2.0,1.0,3,1,285,57,8058,133,12704,60,Sat
1,1.0,0.0,1,1,189,46,5081,144,9244,48,Unsat
27,3.2222223,0.61728424,4,2,469,38,43206,282,48717,47,Sat
24,3.4166667,0.40972224,4,2,469,38,509772,0,514624,69,Unknown
3,3.3333333,0.22222221,4,3,469,38,4152,217,8996,107,Sat
3,2.3333333,0.22222221,3,2,469,38,13778,177,18315,44,Sat
3,3.3333333,0.22222221,4,3,469,38,3967,149,8420,42,Sat
3,3.3333333,0.22222221,4,3,469,38,74738,220,79809,43,Sat
2,2.5,0.25,3,2,356,38,3112,116,7360,41,Unsat
1,3.0,0.0,3,3,356,38,4305,109,8569,41,Sat
2,2.0,0.0,2,2,117,18,3182,109,7089,20,Unsat
49,3.0,0.0,3,3,351,33,5190,217,10324,40,Unsat
1,2.0,0.0,2,2,351,33,2937,124,7048,66,Unsat
9,3.0,0.0,3,3,351,33,22888,187,27602,36,Sat
1,3.0,0.0,3,3,351,33,7006,145,11454,70,Sat
4,3.0,0.0,3,3,351,33,4875,151,9327,35,Sat
1,1.0,0.0,1,1,157,15,2702,119,6523,18,Unsat
2,2.5,0.25,3,2,243,15,3597,178,7575,18,Unsat
1,3.0,0.0,3,3,243,15,4189,100,8128,18,Unsat
1,3.0,0.0,3,3,243,15,3772,125,7634,17,Unsat
2,2.5,0.25,3,2,148,20,0,273092,273637,23,Sat
1,3.0,0.0,3,3,148,20,9723,324,19635,37,Unsat
1,2.0,0.0,2,2,148,20,8790,287,18222,28,Unsat
6,3.0,0.0,3,3,624,85,655691,0,673332,95,Unknown
16,2.875,0.109375,3,2,624,85,14643,288,22812,157,Unsat
9,3.0,0.0,3,3,624,85,503947,0,508428,103,Unknown
3,3.0,0.0,3,3,624,85,531379,0,535853,132,Unknown
1,3.0,0.0,3,3,624,85,0,190,866,124,Sat
1,3.0,0.0,3,3,624,85,9892,125,14381,88,Sat
1,3.0,0.0,3,3,392,44,10528,131,14988,49,Sat
1,2.0,0.0,2,2,392,44,644163,0,653406,46,Unknown
2,3.0,0.0,3,3,392,44,19561,194,24486,72,Sat
2,2.5,0.25,3,2,392,44,4212,111,8678,48,Sat
1,1.0,0.0,1,1,245,34,2969,126,6893,36,Unsat
15,3.8666666,0.11555555,4,3,363,25,4657,158,9061,31,Sat
9,3.2222223,0.83950615,4,2,363,25,3098,186,7323,46,Sat
7,3.7142856,0.20408164,4,3,363,25,4630,140,8798,32,Sat
3,3.0,0.6666667,4,2,363,25,3328,161,7458,34,Sat
1,3.0,0.0,3,3,163,11,2522,132,6259,13,Unsat
1,2.0,0.0,2,2,163,11,2417,124,6145,12,Unsat
42,2.952381,0.04535149,3,2,448,72,53741,303092,362686,88,Unsat
3,2.6666667,0.22222221,3,2,448,72,0,306,1863,210,Sat
10,2.9,0.09000001,3,2,448,72,46437,223,57869,90,Sat
2,3.0,0.0,3,3,448,72,23467,132,28781,82,Sat
17,2.9411764,0.05536333,3,2,448,72,5830,203,11576,78,Sat
1,3.0,0.0,3,3,448,72,53828,208,59138,101,Sat
1,3.0,0.0,3,3,448,72,0,111,684,75,Sat
1,3.0,0.0,3,3,219,24,0,341019,341587,38,Sat
1,2.0,0.0,2,2,219,24,0,113,758,32,Sat
2,2.5,0.25,3,2,219,24,3662,121,7815,26,Unsat
1,2.0,0.0,2,2,236,39,3156,111,7216,43,Sat
1,3.0,0.0,3,3,236,39,5172,113,9229,41,Sat
3,2.0,0.6666667,3,1,236,39,6622,141,10834,41,Sat
1,3.0,0.0,3,3,236,39,3223,142,7341,42,Sat
1,2.0,0.0,2,2,236,39,3224,141,7332,42,Sat
2,2.5,0.25,3,2,236,39,3390,130,7549,41,Sat
2,2.0,0.0,2,2,264,41,4932,116,9344,45,Sat
1,2.0,0.0,2,2,264,41,3706,127,8029,43,Sat
2,3.0,0.0,3,3,264,41,0,102,647,43,Sat
2,2.5,0.25,3,2,264,41,0,111,636,44,Sat
3,2.3333333,0.22222221,3,2,264,41,3657,140,8051,43,Sat
8,2.25,0.4375,3,1,193,14,5337,148,9401,19,Sat
6,2.5,0.25,3,2,193,14,2727,139,6656,20,Sat
4,3.0,0.0,3,3,193,14,2837,129,6767,18,Sat
1,2.0,0.0,2,2,193,14,0,339698,340239,17,Sat
1,1.0,0.0,1,1,131,36,2764,145,7057,38,Unsat
3,3.0,0.0,3,3,311,24,3602,122,7743,25,Sat
1,2.0,0.0,2,2,311,24,3115,121,7143,28,Sat
2,1.5,0.25,2,1,311,24,3415,114,7508,25,Sat
1,3.0,0.0,3,3,311,24,5996,121,10120,26,Sat
4,3.0,0.0,3,3,310,15,2916,117,6917,18,Sat
7,2.5714285,0.24489796,3,2,310,15,2451,101,6274,21,Unsat
69,2.9710145,0.028145375,3,2,426,32,666516,0,679746,64,Unknown
4,3.0,0.0,3,3,426,32,4637,176,9495,160,Sat
14,2.857143,0.12244899,3,2,426,32,13670,197,18435,39,Sat
7,3.0,0.0,3,3,426,32,3765,167,8311,43,Sat
2,3.0,0.0,3,3,426,32,0,95,643,38,Sat
1,3.0,0.0,3,3,426,32,3763,134,8043,34,Sat
1,3.0,0.0,3,3,426,32,3623,133,7887,34,Sat
1,2.0,0.0,2,2,364,39,3280,127,7628,44,Sat
5,2.8,0.16,3,2,364,39,13160,137,17706,41,Sat
2,3.0,0.0,3,3,364,39,13985,142,18460,46,Sat
3,2.6666667,0.22222221,3,2,364,39,9948,137,14398,42,Sat
2,3.0,0.0,3,3,364,39,13976,322357,340645,42,Sat
2,3.0,0.0,3,3,273,56,14351,164,19253,61,Sat
5,2.6,0.24000001,3,2,273,56,14079,122,18640,60,Sat
2,2.5,0.25,3,2,273,56,3897,104,8337,63,Sat
5,2.8,0.16,3,2,273,56,13512,202,17971,61,Unsat
2,2.5,0.25,3,2,273,56,0,90,645,65,Sat
20,2.95,0.047500003,3,2,346,66,70179,246,75894,75,Sat
12,2.9166667,0.07638887,3,2,346,66,18460,171,23689,86,Sat
7,2.857143,0.12244898,3,2,346,66,18893,207,24037,75,Sat
1,2.0,0.0,2,2,346,66,4163,127,9051,97,Sat
3,2.0,0.6666667,3,1,331,62,4203,118,9128,67,Sat
2,2.5,0.25,3,2,331,62,9514,111,14287,64,Sat
2,2.0,0.0,2,2,331,62,8919,110,13649,64,Sat
1,1.0,0.0,1,1,182,35,4043,105,8265,37,Sat
1,1.0,0.0,1,1,182,35,3042,159,7307,37,Sat
2,2.0,1.0,3,1,175,29,5189,127,9374,32,Unsat
1,2.0,0.0,2,2,175,29,2987,123,7246,31,Sat
1,3.0,0.0,3,3,201,16,3976,116,7979,20,Unsat
1,3.0,0.0,3,3,201,16,4520,122,8462,18,Unsat
2,2.5,0.25,3,2,201,16,588445,0,597514,19,Unknown
3,2.0,0.6666667,3,1,540,79,11453,213,16232,83,Sat
21,2.8095238,0.15419498,3,2,540,79,3521,322178,330341,86,Sat
3,3.0,0.0,3,3,540,79,5687,132,10616,125,Sat
1,3.0,0.0,3,3,540,79,0,91,642,83,Sat
49,2.877551,0.107455224,3,2,568,24,4315,207,9321,42,Sat
21,2.7142856,0.29931962,3,1,568,24,5513,198,10028,103,Sat
8,2.75,0.1875,3,2,568,24,3091,159,7210,39,Sat
3,3.0,0.0,3,3,568,24,3363,143,7457,31,Sat
13,2.6153846,0.39053255,3,1,351,43,5298,146,9876,47,Sat
7,2.7142856,0.20408165,3,2,351,43,4228,143,8612,54,Sat
7,2.7142856,0.20408165,3,2,351,43,5722,143,10135,50,Sat
1,3.0,0.0,3,3,351,43,3576,124,7808,49,Sat
1,2.0,0.0,2,2,351,43,12193,133,16471,45,Sat
1,2.0,0.0,2,2,266,42,0,97,689,45,Sat
2,2.5,0.25,3,2,266,42,6562,161,10767,44,Unsat
1,3.0,0.0,3,3,266,42,0,100,639,45,Sat
2,2.0,0.0,2,2,151,15,3418,147,7315,17,Unsat
3,2.6666667,0.22222221,3,2,356,36,7024,140,11424,41,Sat
5,3.0,0.0,3,3,356,36,655451,0,664918,41,Unknown
4,2.5,0.25,3,2,356,36,3624,187,14520,64,Sat
2,2.0,0.0,2,2,205,53,4602,127,8970,56,Unsat
1,1.0,0.0,1,1,237,29,3060,378502,385428,32,Sat
1,2.0,0.0,2,2,237,29,0,111,754,35,Sat
1,2.0,0.0,2,2,237,29,0,81,618,31,Sat
1,2.0,0.0,2,2,237,29,2905,172,7199,30,Sat
1,2.0,0.0,2,2,237,29,3692,153,7702,31,Sat
7,2.0,0.2857143,3,1,232,34,643556,0,655663,39,Unknown
1,1.0,0.0,1,1,232,34,3882,166,8547,78,Sat
2,2.5,0.25,3,2,232,34,0,92,646,36,Sat
4,2.5,0.25,3,2,366,24,13411,148,17681,26,Sat
6,2.8333333,0.13888888,3,2,366,24,5359,118,9587,30,Sat
2,3.0,0.0,3,3,366,24,3548,107,7653,28,Sat
3,2.6666667,0.22222221,3,2,366,24,2711,115,6596,26,Unsat
1,3.0,0.0,3,3,366,24,3350,126,7372,27,Sat
2,2.5,0.25,3,2,303,31,3404,124,7659,35,Sat
12,2.5,0.41666666,3,1,303,31,5009,154,9746,34,Sat
1,2.0,0.0,2,2,303,31,0,92,629,38,Sat
10,2.4,0.24000001,3,2,303,31,3325,176,7921,33,Sat
1,2.0,0.0,2,2,240,13,3000,136,6953,16,Sat
1,2.0,0.0,2,2,240,13,2578,150,6474,15,Unsat
1,3.0,0.0,3,3,240,13,2998,301675,308458,15,Sat
3,2.6666667,0.22222221,3,2,425,95,7301,145,12330,100,Unsat
2,2.5,0.25,3,2,425,95,9338,116,13926,99,Sat
4,2.5,0.25,3,2,425,95,11211,137,15829,100,Sat
7,2.857143,0.12244899,3,2,343,15,8767,121,12820,25,Sat
5,3.0,0.0,3,3,343,15,5645,123,9643,20,Sat
6,2.8333333,0.13888888,3,2,343,15,4132,126,8128,19,Sat
2,3.0,0.0,3,3,343,15,5023,99,8986,18,Sat
1,2.0,0.0,2,2,343,15,0,85,670,17,Sat
2,1.5,0.25,2,1,210,37,6193,135,10194,41,Unsat
1,2.0,0.0,2,2,210,37,5369,133,9548,40,Sat
1,3.0,0.0,3,3,210,37,5285,127,9453,39,Sat
3,2.3333333,0.22222221,3,2,222,42,4263,128,8585,47,Sat
3,2.6666667,0.22222221,3,2,222,42,36637,148,41198,46,Sat
1,3.0,0.0,3,3,222,42,5264,132,9709,47,Sat
1,3.0,0.0,3,3,222,42,4276,159,8585,44,Sat
6,3.0,0.0,3,3,230,41,8039,140,12332,44,Unsat
1,3.0,0.0,3,3,230,41,5025,192,9436,48,Sat
1,3.0,0.0,3,3,230,41,6837,113,11119,44,Sat
1,2.0,0.0,2,2,230,41,2951,240167,247016,44,Unsat
2,2.5,0.25,3,2,282,141,13045,298,23370,148,Unsat
1,2.0,0.0,2,2,282,141,7063,185,16675,150,Unsat
2,2.5,0.25,3,2,162,38,5154,236,12688,41,Unsat
1,3.0,0.0,3,3,162,38,5322,148,12864,43,Unsat
1,3.0,0.0,3,3,162,38,3100,113,6888,40,Unsat
2,1.0,0.0,1,1,256,24,3765,269970,277702,27,Sat
2,3.0,0.0,3,3,256,24,0,99,744,30,Sat
3,2.6666667,0.22222221,3,2,256,24,3012,110,7353,27,Sat
18,2.9444444,0.052469153,3,2,340,25,3861,138,8176,30,Sat
4,2.75,0.1875,3,2,340,25,6561,106,10631,32,Sat
1,3.0,0.0,3,3,340,25,5422,160,9473,27,Sat
1,2.0,0.0,2,2,340,25,3286,122,7279,27,Sat
67,3.4328358,0.3648919,4,2,1421,21,2942,289,9114,29,Sat
34,3.2058823,0.69290656,4,1,1421,21,9830,215,14852,56,Sat
2,4.0,0.0,4,4,1421,21,2996,106,6973,38,Sat
55,3.5272727,0.3219834,4,2,1421,21,4893,260,10507,28,Sat
3,3.0,0.0,3,3,1421,21,3158,117,7139,48,Sat
1,3.0,0.0,3,3,1421,21,2930,120,6896,24,Sat
2,2.5,0.25,3,2,350,33,0,99,639,36,Sat
2,3.0,0.0,3,3,350,33,7853,134,12216,36,Sat
1,2.0,0.0,2,2,350,33,6586,137,10714,38,Unsat
1,3.0,0.0,3,3,350,33,7920,141,12273,36,Sat
3,3.0,0.0,3,3,531,56,13109,302386,320060,61,Sat
11,2.8181818,0.14876033,3,2,531,56,37306,296,48578,83,Unsat
2,2.0,0.0,2,2,531,56,10863,113,15415,74,Unsat
3,3.0,0.0,3,3,351,50,4909,163,15188,56,Sat
2,2.0,0.0,2,2,351,50,3237,139,8010,56,Sat
3,3.0,0.0,3,3,351,50,3490,144,8035,53,Sat
1,1.0,0.0,1,1,351,50,3916,106,8340,54,Sat
1,3.0,0.0,3,3,351,50,9815,108,14329,51,Sat
1,2.0,0.0,2,2,351,50,3678,97,8084,52,Sat
2,3.0,0.0,3,3,264,21,3551,212,7645,28,Sat
2,3.0,1.0,4,2,264,21,3272,163,7305,24,Sat
8,3.0,0.25,4,2,264,21,4503,126,8680,24,Sat
1,2.0,0.0,2,2,287,13,2434,122,6286,15,Unsat
5,3.0,0.0,3,3,287,13,2731,156,6627,15,Unsat
1,3.0,0.0,3,3,287,13,2695,138,6502,18,Unsat
1,3.0,0.0,3,3,287,13,2802,134,6623,15,Unsat
1,3.0,0.0,3,3,314,41,3586,185,8029,47,Sat
1,2.0,0.0,2,2,314,41,7621,136,11973,43,Sat
2,3.0,0.0,3,3,314,41,3507,109,7900,42,Sat
1,2.0,0.0,2,2,314,41,6041,112,10450,43,Sat
1,3.0,0.0,3,3,314,41,3539,136,7865,43,Sat
2,3.0,0.0,3,3,974,37,9495,139,13840,42,Sat
61,2.9836066,0.01612471,3,2,974,37,9294,343,14997,45,Unsat
15,3.0,0.0,3,3,974,37,504861,0,509269,98,Unknown
2,3.0,0.0,3,3,974,37,0,306340,306988,92,Sat
53,2.981132,0.018511936,3,2,710,63,12564,407,21608,76,Unsat
11,3.0,0.0,3,3,710,63,505405,0,510610,151,Unknown
1,1.0,0.0,1,1,317,20,2465,172,6411,27,Unsat
1,1.0,0.0,1,1,291,30,3740,106,7891,33,Sat
2,3.0,0.0,3,3,291,30,3143,112,7308,31,Sat
3,3.0,0.0,3,3,291,30,4314,111,8493,34,Sat
6,2.6666667,0.22222221,3,2,291,30,3111,120,7273,35,Sat
1,3.0,0.0,3,3,291,30,3807,100,7917,36,Sat
1,3.0,0.0,3,3,251,45,8138,107,12470,49,Sat
1,3.0,0.0,3,3,251,45,9620,169,14073,48,Sat
1,3.0,0.0,3,3,251,45,8331,143,12740,48,Sat
1,2.0,0.0,2,2,251,45,5033,201335,210386,48,Unsat
1,1.0,0.0,1,1,129,53,4269,125,8608,55,Unsat
1,3.0,0.0,3,3,156,17,0,105,662,19,Sat
1,2.0,0.0,2,2,156,17,3293,122,7134,20,Unsat
2,2.5,0.25,3,2,156,17,4334,136,8193,19,Unsat
8,3.5,0.25,4,3,573,37,9045,188,13344,45,Unsat
14,3.2857144,0.4897959,4,2,573,37,2936,158,7566,55,Unsat
3,3.6666667,0.22222221,4,3,573,37,43285,155,47827,57,Sat
1,3.0,0.0,3,3,573,37,3642,130,7920,42,Sat
3,2.6666667,0.22222221,3,2,346,37,10673,201,14903,42,Unsat
3,2.3333333,0.22222221,3,2,346,37,6023,124,10243,41,Sat
1,3.0,0.0,3,3,346,37,0,94,635,41,Sat
4,2.0,0.0,2,2,221,21,3481,132,7410,24,Unsat
1,2.0,0.0,2,2,107,9,2443,116,6225,11,Unsat
1,3.0,0.0,3,3,107,9,2557,114,6285,11,Unsat
1,3.0,0.0,3,3,306,34,3704,120,7962,37,Sat
2,2.5,0.25,3,2,306,34,2935,123,7129,36,Sat
4,2.5,0.25,3,2,306,34,2923,288348,295393,36,Sat
1,1.0,0.0,1,1,306,34,3745,104,8360,43,Sat
1,2.0,0.0,2,2,306,34,3910,95,8109,36,Sat
1,1.0,0.0,1,1,160,26,2651,124,6465,27,Unsat
1,3.0,0.0,3,3,210,38,0,97,644,42,Sat
4,3.0,0.0,3,3,210,38,7363,129,11528,41,Unsat
2,2.5,0.25,3,2,210,38,9046,136,13120,45,Unsat
1,2.0,0.0,2,2,210,38,6669,214,10787,42,Unsat
3,2.6666667,0.22222221,3,2,232,23,2838,130,6860,25,Sat
4,2.5,0.75,3,1,232,23,3082,133,7068,26,Sat
6,2.1666667,0.13888888,3,2,232,23,2796,127,6804,26,Sat
8,3.0,0.0,3,3,232,23,2970,124,7155,26,Sat
11,2.3636363,0.4132231,3,1,264,42,6927,245,11312,47,Unsat
10,2.7,0.21,3,2,264,42,3214,146,7603,52,Sat
2,3.0,0.0,3,3,170,28,3900,121,7866,30,Unsat
2,2.5,0.25,3,2,170,28,641550,0,654095,31,Unknown
1,1.0,0.0,1,1,309,38,3290,271230,280578,40,Unsat
1,2.0,0.0,2,2,231,60,6329,273,16012,65,Unsat
1,3.0,0.0,3,3,231,60,7284,291,16604,64,Unsat
3,2.3333333,0.22222221,3,2,311,85,13352,196,23080,94,Unsat
3,2.6666667,0.22222221,3,2,311,85,8477,120,16461,93,Sat
1,2.0,0.0,2,2,311,85,0,96,640,90,Sat
1,3.0,0.0,3,3,311,85,634258,0,646119,87,Unknown
1,2.0,0.0,2,2,230,18,2517,223,11111,25,Unsat
1,3.0,0.0,3,3,230,18,2573,159,6430,20,Unsat
2,3.0,0.0,3,3,210,61,25068,161,30148,67,Sat
2,2.5,0.25,3,2,210,61,10749,155,15418,66,Unsat
24,2.8333333,0.13888893,3,2,603,53,6411,170,11365,60,Sat
9,2.7777777,0.17283952,3,2,603,53,4801,137,9356,66,Sat
14,2.7857144,0.16836736,3,2,603,53,3627,127,7966,60,Unsat
1,2.0,0.0,2,2,603,53,0,93,635,61,Sat
3,2.6666667,0.22222221,3,2,172,11,2434,120,6198,17,Unsat
1,3.0,0.0,3,3,172,11,2866,109,6558,13,Unsat
21,3.5714285,0.53061223,4,2,330,36,2715,180,7369,42,Unsat
19,3.6842105,0.32132956,4,2,330,36,6360,184,11121,54,Sat
4,3.0,0.5,4,2,330,36,13706,302165,320026,49,Sat
12,2.75,0.1875,3,2,442,87,8819,277,19535,96,Sat
32,3.03125,0.030273438,4,3,442,87,9346,389,20504,106,Sat
4,3.0,0.0,3,3,442,87,4905,130,12382,115,Sat
8,3.125,0.609375,4,2,442,87,3648,122,7854,92,Sat
3,2.6666667,0.22222221,3,2,442,87,3395,115,7494,93,Sat
1,3.0,0.0,3,3,442,87,0,82,616,90,Sat
1,1.0,0.0,1,1,174,32,4115,135,8020,35,Unsat
1,1.0,0.0,1,1,130,26,4395,117,8321,28,Unsat
44,3.0,0.09090909,4,2,549,45,18500,306,23984,55,Sat
29,3.137931,0.46373364,4,2,549,45,598684,0,608898,114,Unknown
11,3.090909,0.26446283,4,2,549,45,595828,0,605768,141,Unknown
1,4.0,0.0,4,4,549,45,0,197,2884,140,Sat
2,4.0,0.0,4,4,549,45,6083,161,10759,48,Sat
2,3.5,0.25,4,3,549,45,4802,125,9265,50,Sat
1,4.0,0.0,4,4,549,45,0,104,663,50,Sat
5,2.2,0.16,3,2,504,29,3306,152,7445,32,Sat
2,2.5,0.25,3,2,504,29,3047,132,7029,32,Sat
6,2.6666667,0.55555564,3,1,617,40,6156,151,10697,45,Sat
11,2.8181818,0.33057857,4,2,617,40,3147,212,7740,51,Sat
1,3.0,0.0,3,3,617,40,3191,423686,431044,53,Sat
1,4.0,0.0,4,4,617,40,7965,308,18485,53,Sat
1,3.0,0.0,3,3,617,40,7607,351,17854,45,Sat
1,3.0,0.0,3,3,617,40,5969,124,13719,50,Sat
2,2.5,0.25,3,2,266,35,5444,128,9636,40,Sat
3,2.3333333,0.88888884,3,1,266,35,5193,174,9308,39,Unsat
2,2.5,0.25,3,2,266,35,5817,113,10110,39,Sat
39,2.9230769,0.22485198,4,1,669,23,4851,210,10007,33,Sat
26,3.0769231,0.45562124,4,2,669,23,3273,260,8235,67,Sat
14,3.0714285,0.35204083,4,2,669,23,6602,165,11120,48,Sat
2,3.0,0.0,3,3,669,23,3519,120,7664,35,Sat
13,2.5384614,0.40236697,3,1,292,46,4093,142,8984,50,Sat
7,2.2857144,0.20408164,3,2,292,46,8893,124,13520,54,Sat
1,2.0,0.0,2,2,292,46,3658,127,8112,51,Sat
10,2.5,0.25,3,2,292,46,3784,189,8667,49,Sat
7,2.4285715,0.24489796,3,2,292,46,3779,168,8494,53,Sat
1,2.0,0.0,2,2,292,46,3882,129,8385,52,Sat
4,2.25,0.6875,3,1,332,35,6074,298884,309521,39,Sat
12,2.75,0.1875,3,2,332,35,4295,163,10056,50,Sat
2,2.5,0.25,3,2,332,35,5751,137,10268,52,Sat
22,2.590909,0.24173559,3,2,916,37,4994,194,10984,45,Sat
26,2.5384614,0.24852078,3,2,916,37,5055,184,11330,63,Sat
4,2.25,0.6875,3,1,916,37,3496,124,8033,60,Sat
5,2.0,0.4,3,1,916,37,3699,170,8239,43,Sat
2,3.0,0.0,3,3,916,37,3321,159,7684,41,Sat
1,3.0,0.0,3,3,916,37,3355,140,7626,40,Sat
1,3.0,0.0,3,3,916,37,6531,140,10968,39,Sat
2,2.0,0.0,2,2,916,37,3249,162,7782,40,Sat
2,3.0,0.0,3,3,916,37,3230,149,7736,40,Sat
1,3.0,0.0,3,3,916,37,6459,108,10937,41,Sat
1,2.0,0.0,2,2,297,34,4266,127,8432,38,Unsat
2,3.0,0.0,3,3,297,34,6238,150,10623,37,Sat
1,3.0,0.0,3,3,297,34,617308,0,626626,38,Unknown
2,2.0,0.0,2,2,250,78,6943,287,14925,81,Unsat
1,1.0,0.0,1,1,134,21,4136,228700,236727,24,Unsat
1,3.0,0.0,3,3,283,128,0,326,1739,135,Sat
1,2.0,0.0,2,2,283,128,16906,234,27082,135,Unsat
1,3.0,0.0,3,3,283,128,16195,105,25598,134,Unsat
1,2.0,0.0,2,2,283,128,0,98,645,132,Sat
2,3.0,0.0,3,3,386,38,0,265917,266467,43,Sat
24,2.5416667,0.33159712,3,1,386,38,7256,215,12773,53,Unsat
8,3.0,0.0,3,3,386,38,4458,161,9396,66,Sat
2,2.5,0.25,3,2,242,30,3070,111,7205,32,Sat
1,3.0,0.0,3,3,242,30,3149,150,7193,32,Sat
1,2.0,0.0,2,2,242,30,3129,163,7190,31,Sat
1,3.0,0.0,3,3,242,30,3223,115,7209,32,Sat
1,3.0,0.0,3,3,242,30,3059,116,7057,32,Sat
5,2.6,0.24000001,3,2,203,29,2810,127,6794,31,Unsat
1,3.0,0.0,3,3,203,29,4912,98,8809,34,Unsat
1,3.0,0.0,3,3,203,29,0,93,629,31,Sat
1,3.0,0.0,3,3,203,29,2906,119,6920,30,Unsat
1,2.0,0.0,2,2,127,36,5871,146,10100,38,Unsat
1,2.0,0.0,2,2,127,36,0,88,623,38,Sat
2,3.0,0.0,3,3,194,19,4216,148,8411,25,Unsat
1,2.0,0.0,2,2,194,19,3527,113,7503,23,Unsat
1,3.0,0.0,3,3,194,19,6985,160,11027,21,Unsat
1,1.0,0.0,1,1,153,12,2715,117,6549,14,Unsat
